"URL","NOMBRE","DESCRIPCION","EMPRESA","LUGAR DE TRABAJO","PUBLICADO","TIPO CONTRATO","AREA"
"https://www.zonajobs.com.ar/empleos/desarrollador-front-end-senior-zonaprop-by-navent-1884944.html?indiceAviso=10","Desarrollador Front End Senior","¿Conocés Navent? Navent es la empresa multinacional líder dueña de ZonaProp ZonaJobs Bumeran y más de 30 marcas con presencia en 8 países de la región. Nuestro principal objetivo es que las personas logren dos de los anhelos más importantes de su vida: encontrar un empleo y un hogar. Por eso todxs los que elegimos trabajar en Navent formamos equipos dinámicos orientados  a resultados innovadores y en constante crecimiento que dan lugar a un excelente clima laboral y oportunidades de desarrollo de carrera Si te sumas vas a encontrar un ambiente 100% digital desafiante donde te haces dueño de los proyectos como propios  donde todos los días se puede aprender y agregar valor.  El objetivo N° 1 de la posición es diseñar e implementar la capa de presentación de la plataforma de Real Estate sin perder de vista la performance y usabilidad.¿Qué vas a hacer en Navent?Desarrollo de sistemas desde 0.Mantenimimento y mejora de sistemas productivos.Análisis de nuevas problemáticas y proyecto.Revisión de código (Pull requests) Deployment y monitoreo de la plataforma.Coaching de desarrolladores con menor experiencia.Investigar nuevas tecnologías y las tecnologías de la plataforma actual encontrando puntos de mejora para hacer que la plataforma sea más performante y usable ¿Qué hacen nuestros Desarrolladores Front Sr?Principalmente trabajamos con las siguientes tecnologías: Javascript React.js CSS3 HTML5 y SASSConstruimos sistemas escalables y mantenibles.Escribimos código testeable.Participamos en la iteración y construcción del proceso de desarrollo de producto aplicando nuestro skill técnico y curiosidad.Buscamos la mejora continua nos gustan los cambios.Nos apasiona programar. Nuestra propuesta de valor es...Buscamos ayudar a las personas con nuestras soluciones a encontrar su hogar.Trabajar en un entorno de trabajo divertido y flexible.Tener influencia directa en el producto entorno y procesos de trabajo.Trabajar en plataformas donde el desafío técnico es constante. Qué estamos buscando?Conocimiento fluido en JavascriptConocimientos de React.jsExperiencia con los flujos de trabajo populares de React.js (como Flux o Redux)Familiaridad con las nuevas especificaciones de EcmaScript y con las API RESTfulExperiencia con herramientas comunes de desarrollo de front-end como Babel webpack NPM etc.Tener conocimientos básicos de los principios de diseño (material design) y UXSe valorará: Conocimientos en otros lenguajes de programación (PHP Java Python etc.) (deseable)Metodologías ágiles (deseable)Entendimiento de TDD (deseable)Haber participado en monitoreo de aplicaciones productivas ( deseable)Inglés intermedio: para herramientas y documentación.Portugués básico: eventual al interactuar con equipos de Brasil. (deseable) Nos gustaría que...Tengas más de 3 años desarrollando deployando y manteniendo software en producción.Seas amante de la tecnología te guste estar actualizado con los nuevos releases.Tengas entendimiento de escenarios técnicos complejos  y tengas experiencia en desarrollo de aplicaciones de alta demanda y escalabilidad.Te guste trabajar en un equipo y percibas los cambios como oportunidades de mejora!Conozcas y hayas aplicado metodologías ágiles en el desarrollo de software. Beneficios:El lugar de trabajo es en nuestras oficinas que se encuentran en Palermo y te ofrecemos como principales beneficios:Excelente clima laboral y oportunidad de desarrollo profesionalObra Social incluyendo grupo familiarDía de cumpleaños libre viernes Flex y semana extra de vacacionesSemana Navent (días libres entre las fiestas)50% de descuento en MegatlonRefrigeriosSi queres formar parte de un equipo Dinámico Orientado a resultados Innovador y en constante crecimiento ¡Postúlate a nuestra búsqueda y súmate a nuestro staff!#somosnavent

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Zonaprop by Navent","Capital Federal Buenos Aires","Publicado hace 32 días","Full-time","Tecnologia / Sistemas"
"https://www.zonajobs.com.ar/empleos/desarrollador-full-stack-en-jujuy-navent-1888797.html?indiceAviso=24","Desarrollador Full stack en Jujuy!","¿Conocés Navent? Navent es la empresa multinacional líder dueña de ZonaProp ZonaJobs Bumeran y más de 30 marcas con presencia en 8 países de la región. Nuestro principal objetivo es que las personas logren dos de los anhelos más importantes de su vida: encontrar un empleo y un hogar. Por eso todxs los que elegimos trabajar en Navent formamos equipos dinámicos orientados  a resultados innovadores y en constante crecimiento que dan lugar a un excelente clima laboral y oportunidades de desarrollo de carrera Si te sumas vas a encontrar un ambiente 100% digital desafiante donde te haces dueño de los proyectos como propios  donde todos los días se puede aprender y agregar valor.  Hiringroom es la herramienta líder de gestión de recursos humanos. Actualmente estamos buscando sumar un desarrollador fullstack para ser parte de nuestro gran equipo! La búsqueda se orienta a candidatos dinámicos con capacidad de autoaprendizaje trabajo en equipo y adaptabilidad.Las principales tareas que va a llevar a cabo esta posición son: Participar activamente con el equipo de producto en el desarrollo de nuevos sistemasMantenimiento y mejora del sistema.  Los principales requisitos para cubrir esta posición son: -Ingeniero sistemas Licenciado Técnico en programación Autodidacta con experiencia laboral (no excluyente)-Al menos 1 años de experiencia en posiciones similares (Deseable)-Lenguajes: PHP JavaScript CSS Api Rest. (Excluyente)-Conocimiento en otros lenguajes de programación: Nodejs Java Python. (Deseable)-Experiencia trabajando con alguna librería de Frontend: Babel webpack NPM entre otras. (Deseable)-Metodologías ágiles. (Deseable) Beneficios:El lugar de trabajo es en nuestras oficinas que se encuentran en San Salvador de Jujuy y te ofrecemos como principales beneficios:Excelente clima laboralOportunidad de desarrollo profesionalObra Social incluyendo grupo familiar: OSDE o SMGSemana Navent (Semana libre entre las fiestas)Dia de cumpleaños libreRefrigerios¡No dudes en postularte! :)#SumateANavent 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Navent","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Internet"
"https://www.zonajobs.com.ar/empleos/java-software-engineer-aliantec-1889293.html?indiceAviso=1","Java Software Engineer","Sumate como Java Software Engineer a una importante Empresa de Software argentina orientada al sector de videojuegos con sede en Buenos Aires Mendoza Berlín y Montevideo creadora de varias apps de entretenimiento que superan los 700 millones de descargas.Si disfrutas de las Apps Free- to- play este rol es para vos!¿Qué necesitás para ser parte del equipo?Experiencia de +5 años en back end en Java Kotlin Go o Python (excluyente en alguna de esas tecnologías).Conocer o desarrollar en Java 8 (excluyente).Experiencia implementando buenas prácticas (TDD SOLID CLEAN CODE Pair Programming).Estudios terciarios o universitarios en Sistemas o carreras afines.Experiencia dentro de Empresas Producto (deseable).Flexibilidad para aprender otras tecnologías.Se valoran perfiles con experiencia en AWS y Docker.Formarás parte de un equipo de desarrollo que cuenta con más de 90 integrantes… ¿Qué tareas vas a realizar cuando te sumes?Participarás en el desarrollo de las aplicaciones de Videojuegos que posee la compañía en el mercado global buenas prácticas de programación como ser TDD SOLID Clean Code Refactorización CI/CD y Domain-Driven Design.¿Qué ofrece la empresa?Relación de dependencia directa.Aprender diferentes tecnologías mejorar y crecer continuamente en una escala profesional por medio de buenas prácticas en un entorno con excelente clima laboral.Bono relocación: para relocalizarse en Capital Federal.Clases de inglés in company.Prepaga OSDE 310 para grupo familiar.Horario flexible y Viernes flex todo el año.WFH dos veces al mes.Almuerzo in company frutas snacks refrigerios café Nespresso libre.Horario Laboral: Lunes a Viernes de 9 a 18 hs.Zona de trabajo: Villa Urquiza CABA.Si esta posición es de tu interés postulate en nuestra web aliantec.com ó seguinos en Linkedin Twitter Facebook e Instagram y enterate de nuestras últimas ofertas laborales.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Aliantec","Capital Federal Buenos Aires","Publicado hace 19 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-java-full-stack-1889229.html?indiceAviso=2","Desarrollador Java Full Stack","Empresa de Inteligencia Artificial en expansión requiereDesarrollador Java full stackNos orientamos a personas con al menos 3 años de experiencia en posiciones similares ya sea en empresas o consultoras de tecnología con experiencia trabajando con metodologías ágiles.Será responsable por la planificación y desarrollo de soluciones en base a las necesidades planteadas por cada uno de los proyectos en curso y nuevas oportunidades de negocio velando por la calidad y los tiempos de los mismos.Entre sus principales funciones de destaca;-         El desarrollo de los proyectos en curso.-         El diseño de soluciones en base a las necesidades relevadas y armado de propuestas de negocio.-   El desarrollo de nuevos productos herramientas internas así como su posterior implementación y la puesta en producción.Es imprescindible el conocimiento y manejo de Java 7 u 8 MongoDb Spring Java Script React o Angular 7.                                                                           La autonomía innovación capacidad para tomar decisiones y para trabajar bajo presión son competencias centrales para el desarrollo del rol. Es una excelente oportunidad para personas que buscan nuevos desafíos en una empresa en plena expansión.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Confidencial","Capital Federal Buenos Aires","Publicado hace 23 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/tecnico-programador-plc.-rh-talentum-1869256.html?indiceAviso=3","Técnico Programador PLC.","Importante empresa del rubro automotriz se encuentra en la búsqueda de un Técnico Programador PLC.Será responsable de realizar el mantenimiento electrónico tendiente a asegurar la disponibilidad y correcto funcionamiento de los equipos.Funciones:- Diagnóstico y reparación de fallas en equipamiento electrónico de planta en los casos en que sea requerido por desborde de las demás áreas en calidad o cantidad.- Efectuar las reparaciones de equipos electrónicos en el taller de electrónica.- Efectuar actividades de mantenimiento en apoyo a las plantas interactuando con los técnicos de cada sector o con especialistas externos según el equipamiento intervenido.- Detectar oportunidades de mejoras en las actividades inherentes a su cargo con la finalidad de desarrollar herramientas o efectuar actividades que permitan optimizar los procesos.- Completar en tiempo y forma todos los informes reportes y documentación relacionada con las reparaciones actualizando oportunamente los registros en el sistema de gestión.Requisitos:- Secundario Completo: Técnico Electrónico (excluyente).- Edad: entre 28 y 40 años.- Experiencia programando PLC.- Experiencia en reparación de equipamiento electrónico a nivel de componente. Se ofrecen excelentes condiciones de contratación (Contratación por tiempo indeterminado servicio de chárter comedor y Medicina prepaga).Jornada de trabajo: lunes a viernes de 8 a 17hs y sábado de por medio.Lugar: San Fernando (zona norte).

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","RH Talentum","San Fernando Buenos Aires","Publicado hace 23 días","Full-time","Mantenimiento"
"https://www.zonajobs.com.ar/empleos/desarrollador-java-experis-argentina-manpower-group-1889197.html?indiceAviso=4","Desarrollador JAVA","Empresa IT dedicada al desarrollo de Software: es una empresa con visión comercial agilidad creatividad yGran experiencia tecnológica. Actuamos como socios en la evolución hacia tecnologías futuras ofreciendo constantemente servicios innovadores. Desarrollador Java Sr+ preferiblemente con experiencia en Banca o plataformas e commerce.Requisitos: Skills:● Java 1.8 ● Maven ● Spring Boot ● Servicios REST ● Hibernate ● Experiencia con GIT y GitFlowDeseable ● Docker ● Experiencia con integración continua (Jenkins) ● Base de datos Oracle ● Angular 5 u otro framework JS o JS ● CSS3 BootstrapBeneficios: Beneficios: * 1 o 2 Home Office (Despues del 3er mes).* Descuento en Gym* Capacitación Udemy - Sesiones de entrenamiento brindada por otros empleados (se trainer también!)   * Clases de yoga una vez por semana en nuestras oficinas* Sillón masajeador* Playstation* Descuentos en el Centro Universitario de Idiomas.* Clases de inglés en la oficina* Martes y jueves a las 16 hs merienda con galletitas y frutos secos* Todas  las mañanas mesa de frutas.* Los viernes desayuno con  facturas* Proveemos en el área de cocina: yerba mate café leche té mate cocido nesquik agua mineral* En el mes de tu cumpleaños tienes un día libre* Una vez al mes se alquila una cancha de fútbol 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Experis Argentina - Manpower Group","Capital Federal Buenos Aires","Publicado hace 24 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/diseno-grafico-marketing-digital-diseno-web-importante-desarrolladora-1889195.html?indiceAviso=5","DISEÑO GRAFICO / MARKETING DIGITAL / DISEÑO WEB","Posicion Diseñador Gráfico / Marketing Digital / Diseño web Requisitos:-Formación específica en diseño gráfico y digital.-Conocimientos avanzados de programas de: diseño gráfico (illustrator Photoshop  etc) diseño web (programación).-Experiencia en el desarrollo gestión e implementación de productos digitales y sólidos conocimientos en tendencias online.  -Deberá demostrar sólidas competencias en la generación de Estrategias de Marketing y Publicidad Digital (SEM SEO Social Media Management Ads Network Management e-commerce)-Excelente redacción y ortografía.-La persona tendrá que tener alta predisposición para trabajo en equipo.-Se valorará experiencia en empresas del rubro inmobiliario o afines. Principales Tareas:-Gestionar los productos digitales teniendo en consideración: avances y desarrollos técnicos; análisis y evaluación del mercado competencia y negocio.-Armado del plan de comunicación y marketing para cumplir con los objetivos comerciales previstos.-Diseño de contenido web y gráfico de distinto tipo catalogos folleteria etc. Por favor indicar pretensión salarial no se tendrán en cuenta aquellas postulaciones que no indiquen remuneración pretendida.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Importante Desarrolladora","Martínez Buenos Aires","Publicado hace 24 días","Full-time","Diseño Gráfico"
"https://www.zonajobs.com.ar/empleos/desarrollador-java-full-stack-pacheco-zona-norte-bd-capital-humano-1889151.html?indiceAviso=6","Desarrollador Java / Full Stack - Pacheco (Zona Norte)","En BD Capital Humano estamos buscando para trabajar en relación de dependencia directa con un importante y reconocido grupo de soluciones tecnológicas desarrolladores Java y Java Full Stack. Se ofrecen excelentes beneficios: Home semanal y horario flexible (jornada de 9 hs a acordar) Comedor muy subvencionado Bono anual Swiss Medical familiar Línea de celular Personal etc Tendrá a cargo: - Desarrollo de sistemas transaccionales - Integraciones en puntos de venta con sistemas de cobro de servicios y recarga de celulares. (preferentemente electrónica) gateways de pagos electrónicos conciliaciones bancarias sistemas de fidelización de clientes.... Se requiere: - Graduado o estudiante avanzado de carrera de sistemas - Experiencia en Spring y Angular (Deseable) Lugar: General Pacheco (GBA) Horario: jornada de 9 hs flexible (a partir de las 7 de la mañana) y 1 home office semanal.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BD Capital Humano","General Pacheco Buenos Aires","Publicado hace 25 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-pacheco-zona-norte-bd-capital-humano-1889150.html?indiceAviso=7","Desarrollador .Net - Pacheco (zona Norte)","En BD Capital Humano buscamos para para trabajar en relación de dependencia directa con un importante y reconocido grupo de soluciones tecnológicas Desarrolladores .Net. Se ofrecen excelentes beneficios: Home semanal y horario flexible (jornada de 9 hs a acordar) Comedor con almuerzo muy subvencionado Swiss Medical familiar Entre otros...... Tendrá a cargo: - Desarrollo mantenimiento y soporte de aplicaciones web y Mobile Se requiere: - Graduado o estudiante avanzado de carrera de sistemas - Experiencia en: C# Sql Server Xamarin (deseable) entre otras.... Lugar: General Pacheco (GBA) Horario: jornada de 9 hs flexible (a partir de las 7 de la mañana) y 1 home office semanal.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BD Capital Humano","General Pacheco Buenos Aires","Publicado hace 25 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-semi-sr-full-stack-crux-marine-1889126.html?indiceAviso=8","DESARROLLADOR SEMI-SR FULL-STACK","RESPONSABILIDADES DEL PUESTOTendrá como responsabilidad principal realizar el mantenimiento del software existente de gestión operativa de la empresa y dar soporte a los usuarios internos del mismo. Además deberá llevar a cabo el desarrollo de cambios y mejoras en el mismo e implementar nuevas funcionalidades.Coordinar la administración y operación de la infraestructura con servidores Windows y Linux tanto locales como remotos.CONOCIMIENTOS TÉCNICOS Experiencia comprobable con Python y bases de datos Postgresql Conocimientos de Versionado de Software (GIT) Conocimientos en servidores Linux y redes. Deseable experiencia con Django y Celery Deseable experiencia con Javascript Html5 css styling Deseable experiencia con LeafLet y/o OpenLayersCARACTERÍSTICAS PERSONALESEntusiasta y proactivo ordenado y responsable. Colaborativo y adaptable a la dinámica del equipo de trabajo. Enfoque a objetivos.  

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Crux Marine","Morón Buenos Aires","Publicado hace 25 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/responsable-de-desarrollo-y-expansion-de-franquicias-1886527.html?indiceAviso=11","Responsable de Desarrollo y expansión de franquicias","VACALIN reconocida empresa de productos alimenticios líder en su rubro requiereResponsable de Desarrollo y expansión de franquicias Sera su MisiónLlevar adelante la gestión integral de acciones comerciales que acompañen la expansión y el desarrollo de la marca tanto con locales propios como con franquicias.Funciones·         Búsqueda de locales contacto y negociación con desarrolladores inmobiliarios.·         Nutrir el manual del franquiciado y seleccionar potenciales candidatos verificando documentaciones requeridas ·         Diseñar un plan geográfico de expansión tanto para locales propios como franquicias·         Mantener relación directa con los franquiciados desde la búsqueda y apertura del local hasta el seguimiento post apertura.·         Búsqueda de nuevos nichos y oportunidades que contribuyan al crecimiento del negocio ·    Estudios de Mercado y análisis de la competencia.Nos orientamos a profesionales lic en Administración Comercialización Martilleros o aquellas profesiones afines a la gestión con al menos  3 años de experiencia  en posiciones similares en empresas nacionales alimenticias gastronómicas o bien retailers que cuenten con sistema de franquicias.La visión global la orientación a resultados como la capacidad analítica y relaciones interpersonales son esenciales para una negociación exitosa. Se requiere de  proactividad la ambición de progreso y el compromiso.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Confidencial","Capital Federal Buenos Aires","Publicado hace 32 días","Full-time","Desarrollo de Negocios"
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-capital-humano-1888971.html?indiceAviso=12","Desarrollador .NET","Capital Humano se encuentra en la búsqueda de un Desarrollador .NET para incorporarse a importante empresa. Nos orientamos a perfiles que cuenten con experiencia previa en programación .Net para el desarrollo de aplicaciones y complementos (DLLs). Requisitos: - Programación orientada a objetos. - Construcción de WebServices.- Trabajo con archivos XML- Desarrollo Web (C# HTML Javascript CSS) Horario: Lunes a Viernes de 9 a 18 hsZona: Microcentro

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Capital Humano","Capital Federal Buenos Aires","Publicado hace 33 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-plc-robotica-perfiles-innovadores-y-creativos-tecnicos-graduados-o-estudiantes-rh-pyme-1888967.html?indiceAviso=13","PROGRAMADOR PLC  Róbotica  ( ¡Perfiles innovadores y creativos!) Técnicos  Graduados  o Estudiantes","PROGRAMADOR PLC SENIOR Buscamos perfiles innovadores creativos con ganas de incursionar y desarrollarse en PLC y Róbotica. Edad: 25 a 40 años El objetivo principal del puesto es liderar la programación de PLC en distintos  proyectos respetando los lineamientos técnicos y éticos de su empleador teniendo contacto directo interno con niveles gerenciales y personal a cargo para la coordinación de proyectos  como así también contacto externo con el responsable del proyecto Requisitos·      Técnicos  Graduados o estudiantes avanzados de la carrera de Ingeniero Electrónico y/o automatización y control. ·        Conocimientos técnicos requeridos 3 años en empresas de automatización : PLC  tecnología Allen Bradley y Siemens. ·        Manejo intermedio / avanzado de idioma inglés ·        Perfil proactivo con excelentes relaciones interpersonales fuerte orientación al trabajo en equipo y flexibilidad para trabajar en un entorno dinámico variando según los requerimientos de los clientes Se ofrece:Posición efectiva en una empresa con proyección internacional.CapacitacionesPosibilibidad de CrecimientoExcelente clima laboral Zona de trabajo: Villa Martelli. Horario laboral de lunes a viernes de 9 a 18hs 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Rh Pyme","Villa Martelli Buenos Aires","Publicado hace 33 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-plc-robotica-perfiles-innovadores-y-creativos-tecnicos-graduados-o-estudiantes-rh-pyme-1888957.html?indiceAviso=14","PROGRAMADOR PLC  Róbotica  ( ¡Perfiles innovadores y creativos!) Técnicos  Graduados  o Estudiantes","PROGRAMADOR PLC SENIOR Buscamos perfiles innovadores creativos con ganas de incursionar y desarrollarse en PLC y Róbotica. Edad: 25 a 40 años El objetivo principal del puesto es liderar la programación de PLC en distintos  proyectos respetando los lineamientos técnicos y éticos de su empleador teniendo contacto directo interno con niveles gerenciales y personal a cargo para la coordinación de proyectos  como así también contacto externo con el responsable del proyecto Requisitos·      Técnicos  Graduados o estudiantes avanzados de la carrera de Ingeniero Electrónico y/o automatización y control. ·        Conocimientos técnicos requeridos 3 años en empresas de automatización : PLC  tecnología Allen Bradley y Siemens. ·        Manejo intermedio / avanzado de idioma inglés ·        Perfil proactivo con excelentes relaciones interpersonales fuerte orientación al trabajo en equipo y flexibilidad para trabajar en un entorno dinámico variando según los requerimientos de los clientes Se ofrece:Posición efectiva en una empresa con proyección internacional.CapacitacionesPosibilibidad de CrecimientoExcelente clima laboral Zona de trabajo: Villa Martelli. Horario laboral de lunes a viernes de 9 a 18hs www.rhpyme.com.ar 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Rh Pyme","Villa Martelli Buenos Aires","Publicado hace 33 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrolladores-php-freelance-o-r.-de-dependencia-trabajo-remoto-o-presencial-tcp-consultora-1888903.html?indiceAviso=15","Desarrolladores PHP (Freelance o R. de dependencia) // Trabajo Remoto o presencial","Empresa de Sistemas Buscamos  Programadores PHP que residan en Buenos Aires para empresa de sistemas ubicada Palermo CABA. Posibilidad de trabajarDe manera freelance x proyecto (disponibilidad  a partir de 90 hs mensuales aprox - NO es necesario que sean dentro de la jornada laboral - Se trabaja x objetivos). En relación de dependencia con puesto efectivo full time de L a V pudiendo optar por modalidad 100% remoto o en oficina con días home office. Se ofrece prepaga + bono x año de antigüedad.  Requisitos:Experiencia a partir de 3 años en la posiciónDominio avanzado de PHP + Frameworks (Laravel - Symfony  o similar)  

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","TCP Consultora","Capital Federal Buenos Aires","Publicado hace 34 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programadores-ios-para-flow-trieb-consulting-1841286.html?indiceAviso=16","Programadores iOS para FLOW","Conocés Flow? Estamos buscando Programadores iOS para la software factory de FLOW.Quien se desempeñe en el puesto deberá:Escribir código bien diseñado testeable y eficiente usando las mejores prácticas de programación (Swift)Integrar datos provenientes de varios servicios de backend.Desarrollo de tests unitarios funcionale aplicaciones y sistemas web.Interactuar con los Stakeholder y ser responsable de la calidad de los entregablesParticipar contribuir y realizar el diseño de la experiencia de la interfaz de usuario para apoyar los requisitos y necesidades del negocio.Buscar e identificar oportunidades de mejora para garantizar un producto de excelencia que asegure una gran experiencia de los usuarios. REQUISITOSEstudiante o graduados de Ciencias de la Computación o afines.Contar con experiencia mínima de un año en desarrollo de aplicaciones con fuerte experiencia con Swift u Objetive CExperiencia con arquitectura SOA u orientacion a microservicios y metodologias agilesTe proponemos:Interesante paquete de beneficio Amplias oportunidades de crecimiento y acompañamiento en el desarrollo profesional Si Queres formar parte de un equipo Dinámico Orientado a resultados Innovador y en constante crecimiento ¡Postúlate a nuestra búsqueda y súmate a nuestro staff!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","TRIEB CONSULTING","Capital Federal Buenos Aires","Publicado hace 34 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-python-alt-consultores-1888844.html?indiceAviso=17","Desarrollador Python","En ALT Consultores buscamos un Desarrollador Python Ssr./Sr. para trabajar con importante cliente del rubro bancario.  ¿Qué buscamos?Perfiles con al menos 1 año de experiencia programando en Python que cuente con conocimientos en Oracle y metodologías ágiles Ofrecemos exelentes condiciones de contratación.  ¡Si estas buscando un cambio esta puede ser tu oportunidad!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","ALT Consultores","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrolladores-.net-trabajo-full-remoto-para-residentes-en-el-interior-del-pais-kaizenrh-1888831.html?indiceAviso=18","Desarrolladores .NET trabajo FULL REMOTO para RESIDENTES EN EL INTERIOR DEL PAÍS","En KaizenRH buscamos de Desarrolladores .NET trabajo FULL REMOTO PARA RESIDENTES EN EL INTERIOR DEL PAÍS para trabajar en Importante empresa de soluciones de Software de CABA. Requisitos 4 años mínimo de experiencia comprobable en empresas en:Programación C# usando Framework NET 4+ Servicios Rest - Web Api. Entity framework ASP .net MVC Front-End: HTML5-JavaScript -CSS Nivel alto en conocimientos de SQL serverConocimiento de Agile (Scrum) TDD - Herramientas de test unitarios DISPONIBLE PARA VIAJAR A LA CIUDAD DE BUENOS AIRES PARA REALIZAR EL PROCESO DE SELECCIÓN ***EXCLUYENTE*** Buscamos personas con buenas relaciones interpersonales proactiva flexible con capacidad para el trabajo en equipo. TareasDesarrollar productos y procesos cumpliendo con las prácticas y valores de Scrum XP y normas propias del área de investigación y Desarrollo. BeneficiosTrabajo en relación directa efectiva y con continuidad laboral.Obra Social-Prepaga OSDE 210 incluye Grupo FamiliarFull Time trabajo REMOTOCapacitación continua.  Lugar y horario de trabajo: FULL REMOTO para RESIDENTES EN EL INTERIOR DEL PAÍS. De Lunes a Viernes de 09 a 18 hs

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrolladores-c.net-zona-belgrano-caba-urgente-kaizenrh-1888829.html?indiceAviso=19","Desarrolladores C#.Net ( zona BELGRANO - CABA ) URGENTE!!!","En KaizenRH nos encontramos en búsqueda de Desarrolladores C#.Net para Importante empresa de soluciones de Software. RequisitosContar con experiencia comprobable no menor a cuatro años y en las siguientes tecnologias:.NetC#Bases de datos SQL/MySQL  Buscamos personas con buenas relaciones interpersonales proactiva flexible con capacidad para el trabajo en equipo. TareasDesarrollar productos y procesos cumpliendo con las prácticas y valores de Scrum XP y normas propias del área de investigación y Desarrollo. BeneficiosTrabajo en relación directa efectiva y con continuidad laboral.Excelente escala salarial con respecto al mercado!Obra Social-Prepaga OSDE 210 incluye Grupo FamiliarUn día de Home Working por semana.Flex Time en las puntasCapacitación continua.Frutas los lunesMedialunas los viernes.  Lugar y horario de trabajo: Belgrano CABA. De Lunes a Viernes de 09 a 18 hs

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
